old_url,new_url,status
https://www.newimage2023.com.tw/PFO/,https://www.newimage2023.com.tw/PFO-v2/,301
https://www.newimage2023.com.tw/PFO/index.html,https://www.newimage2023.com.tw/PFO-v2/,301
https://www.newimage2023.com.tw/PFO/intro.html,https://www.newimage2023.com.tw/PFO-v2/about/,301
https://www.newimage2023.com.tw/PFO/service.html,https://www.newimage2023.com.tw/PFO-v2/services/,301
https://www.newimage2023.com.tw/PFO/product_b.html,https://www.newimage2023.com.tw/PFO-v2/products/trixo/,301
https://www.newimage2023.com.tw/PFO/product_idpn.html,https://www.newimage2023.com.tw/PFO-v2/products/idpn/,301
https://www.newimage2023.com.tw/PFO/news/news_list.html,https://www.newimage2023.com.tw/PFO-v2/news/,301
https://www.newimage2023.com.tw/PFO/news/2014/news_140221.html,https://www.newimage2023.com.tw/PFO-v2/news/2014-02-21-trixo-hand-cream/,301
